cell_line,analysis_type,chrom,requested_chrom,region_start_bp,region_end_bp,resolution_bp,bin_start_bp,bin_end_bp,timing_s_phase_midpoint
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,126755747,126765747,2.471499505737568
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,126765747,126775747,2.481052744524608
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,126775747,126785747,2.491979490144315
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,126785747,126795747,2.532244056918235
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,126795747,126805747,2.535995687325771
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,126805747,126815747,2.5540052808790623
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,126815747,126825747,2.604727975254475
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,126825747,126835747,2.6209245758539153
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,126835747,126845747,2.6355973330492826
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,126845747,126855747,2.6606158750216573
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,126855747,126865747,2.690926526990663
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,126865747,126875747,2.7139684651991467
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,126875747,126885747,2.7189745931045493
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,126885747,126895747,2.7367763285702584
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,126895747,126905747,2.762344951499691
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,126905747,126915747,2.7746467551437
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,126915747,126925747,2.7796977684372886
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,126925747,126935747,2.7967110185955906
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,126935747,126945747,2.812365549740532
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,126945747,126955747,2.8336471085096706
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,126955747,126965747,2.8567534645345583
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,126965747,126975747,2.8823756831124427
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,126975747,126985747,2.9215929416985422
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,126985747,126995747,2.9820743621213675
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,126995747,127005747,3.0181098039321768
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127005747,127015747,3.052670832774563
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127015747,127025747,3.0463773936941014
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127025747,127035747,3.0389280515884285
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127035747,127045747,3.015211403842975
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127045747,127055747,3.0083678596736236
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127055747,127065747,3.0653313103262616
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127065747,127075747,3.0941036360197938
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127075747,127085747,3.051209289080445
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127085747,127095747,3.066388127044838
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127095747,127105747,3.0832478778660004
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127105747,127115747,3.0487553975868225
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127115747,127125747,3.0455412822092076
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127125747,127135747,3.0352117476500315
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127135747,127145747,3.047781593557635
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127145747,127155747,3.0379299158237623
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127155747,127165747,3.0274500188920985
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127165747,127175747,3.0304671632709104
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127175747,127185747,3.0262045329482996
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127185747,127195747,3.0004664341299274
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127195747,127205747,2.994488087583256
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127205747,127215747,2.9985290878004314
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127215747,127225747,2.9531288569045815
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127225747,127235747,2.939763278027835
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127235747,127245747,2.9028284278635588
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127245747,127255747,2.90183019541536
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127255747,127265747,2.948536893130383
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127265747,127275747,2.9736954871254575
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127275747,127285747,2.990254806834243
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127285747,127295747,3.0677052603871986
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127295747,127305747,3.115641463938286
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127305747,127315747,3.127895977502913
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127315747,127325747,3.1420299849946454
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127325747,127335747,3.177537135462822
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127335747,127345747,3.213915119299446
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127345747,127355747,3.216837191207885
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127355747,127365747,3.189327084335696
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127365747,127375747,3.1443106769844076
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127375747,127385747,3.092808876825037
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127385747,127395747,3.0828315351551976
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127395747,127405747,3.115435990706054
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127405747,127415747,3.225541587139969
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127415747,127425747,3.3059186582711795
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127425747,127435747,3.2851201309139584
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127435747,127445747,3.301514083566304
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127445747,127455747,3.3050111845288077
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127455747,127465747,3.3200157034846502
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127465747,127475747,3.3261508078011803
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127475747,127485747,3.292156958190195
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127485747,127495747,3.3200940609456056
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127495747,127505747,3.3324480641118797
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127505747,127515747,3.3171856605113823
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127515747,127525747,3.355954997225398
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127525747,127535747,3.357907428297447
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127535747,127545747,3.3543648357649114
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127545747,127555747,3.3191852002792777
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127555747,127565747,3.3009012278629566
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127565747,127575747,3.2900752399273876
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127575747,127585747,3.2722123731975588
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127585747,127595747,3.28127479667216
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127595747,127605747,3.2784107602781907
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127605747,127615747,3.2407139710541166
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127615747,127625747,3.2034970478528146
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127625747,127635747,3.0356032590654034
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127635747,127645747,2.937423138273651
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127645747,127655747,2.9131772815477226
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127655747,127665747,2.911412436667601
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127665747,127675747,2.8922546542741827
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127675747,127685747,2.89188434550544
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127685747,127695747,2.9123844850368465
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127695747,127705747,2.906568881976574
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127705747,127715747,2.9039555248751676
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127715747,127725747,2.8868110149191644
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127725747,127735747,2.8087844329737433
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127735747,127745747,2.2968281310678536
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127745747,127755747,2.026523481006056
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127755747,127765747,2.0278604607493937
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127765747,127775747,2.0080698440281215
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127775747,127785747,2.0323527252040514
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127785747,127795747,2.04109364536908
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127795747,127805747,1.9810231465833041
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127805747,127815747,1.9682905657679408
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127815747,127825747,2.0185048176681364
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127825747,127835747,2.086788525692079
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127835747,127845747,2.1808133478300293
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127845747,127855747,2.3151529354856164
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127855747,127865747,2.375842964283757
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127865747,127875747,2.390801319492736
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127875747,127885747,2.390247011365177
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127885747,127895747,2.384693842530334
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127895747,127905747,2.403051847945511
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127905747,127915747,2.438464816544323
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127915747,127925747,2.4790899009592255
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127925747,127935747,2.5235189065820998
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127935747,127945747,2.676485092499808
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127945747,127955747,2.7688529199340906
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127955747,127965747,2.7737288454644577
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127965747,127975747,2.7840130107462318
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127975747,127985747,2.768107247293942
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127985747,127995747,2.755117765379436
DM,periodic_interval,chr8,chr8,126425747,127997820,10000,127995747,128005747,2.769921735896003
