cell_line,analysis_type,chrom,requested_chrom,region_start_bp,region_end_bp,resolution_bp,bin_start_bp,bin_end_bp,timing_s_phase_midpoint
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124420000,124430000,2.8159186519949118
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124430000,124440000,2.8289921325530236
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124440000,124450000,2.9490957815508922
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124450000,124460000,2.940928192783791
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124460000,124470000,3.03687332816007
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124470000,124480000,2.923402423903378
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124480000,124490000,3.0195791011453834
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124490000,124500000,3.0054169564668567
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124500000,124510000,3.022248408939009
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124510000,124520000,3.0400519551102554
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124520000,124530000,3.1483911313158184
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124530000,124540000,3.1151790481664143
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124540000,124550000,3.0864611867856055
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124550000,124560000,3.0295358041919696
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124560000,124570000,3.020419492386065
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124570000,124580000,3.027204313829068
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124580000,124590000,3.099725724982432
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124590000,124600000,3.104045956394264
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124600000,124610000,3.038652837618177
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124610000,124620000,3.1166514073768115
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124620000,124630000,3.1291727622827112
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124630000,124640000,3.0819846398584567
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124640000,124650000,3.079074905244319
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124650000,124660000,3.0124331876203603
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124660000,124670000,3.0740062022005397
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124670000,124680000,3.141262749510801
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124680000,124690000,3.0636006672930987
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124690000,124700000,3.069841983167691
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124700000,124710000,2.9932984998440877
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124710000,124720000,2.9688758157158075
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124720000,124730000,3.061666570124437
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124730000,124740000,3.105616465545713
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124740000,124750000,3.106066082580484
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124750000,124760000,2.990955669130985
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124760000,124770000,3.02152874912902
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124770000,124780000,2.9247261807647504
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124780000,124790000,3.0331581609617086
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124790000,124800000,3.0355239316772042
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124800000,124810000,2.919168510479367
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124810000,124820000,2.96882403253624
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124820000,124830000,2.8830831769620864
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124830000,124840000,2.8549143574968525
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124840000,124850000,2.7114635295917098
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124850000,124860000,2.8511202478315156
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124860000,124870000,2.686980308691418
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124870000,124880000,2.763389839483263
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124880000,124890000,2.6740399919665157
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124890000,124900000,2.660590693930091
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124900000,124910000,2.649268782628697
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124910000,124920000,2.616886754218517
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124920000,124930000,2.547618599660889
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124930000,124940000,2.4957926127570973
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124940000,124950000,2.533500770926591
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124950000,124960000,2.4261701549688355
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124960000,124970000,2.4178831150314135
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124970000,124980000,2.3930095824750324
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124980000,124990000,2.316717388734133
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,124990000,125000000,2.329370386675567
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125000000,125010000,2.1781536028963315
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125010000,125020000,2.1839601915620035
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125020000,125030000,2.215506505690081
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125030000,125040000,2.1186331632338358
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125040000,125050000,2.0871488258202975
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125050000,125060000,2.097893611998079
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125060000,125070000,2.054583746388792
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125070000,125080000,2.0032259615840204
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125080000,125090000,1.9002521962895398
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125090000,125100000,1.9440122339596535
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125100000,125110000,1.9565504211185158
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125110000,125120000,1.822007049835118
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125120000,125130000,1.7572526078961586
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125130000,125140000,1.6742488845033778
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125140000,125150000,1.717406972116035
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125150000,125160000,1.644176055329315
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125160000,125170000,1.6812872784036572
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125170000,125180000,1.5711369227205094
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125180000,125190000,1.586832901745113
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125190000,125200000,1.4888254921379993
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125200000,125210000,1.3708260993787804
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125210000,125220000,1.4217666041220676
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125220000,125230000,1.235539043250874
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125230000,125240000,1.2681499202036857
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125240000,125250000,1.2708894228068872
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125250000,125260000,1.211235636806481
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125260000,125270000,1.242337525911442
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125270000,125280000,1.0844405075826276
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125280000,125290000,1.0018882790408563
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125290000,125300000,1.031359166216202
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125300000,125310000,1.0628613169657553
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125310000,125320000,1.0000000000000002
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125320000,125330000,1.0000000000000002
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125330000,125340000,1.0000000000000002
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125340000,125350000,1.0000000000000002
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125350000,125360000,1.0000000000000002
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125360000,125370000,1.0000000000000002
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125370000,125380000,1.0000000000000002
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125380000,125390000,1.0000000000000002
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125390000,125400000,1.0000000000000002
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125400000,125410000,1.0000000000000002
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125410000,125420000,1.0000000000000002
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125420000,125430000,1.0000000000000002
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125430000,125440000,1.0000000000000002
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125440000,125450000,1.0000000000000002
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125450000,125460000,1.0000000000000002
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125460000,125470000,1.0000000000000002
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125470000,125480000,1.0000000000000002
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125480000,125490000,1.0000000000000002
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125490000,125500000,1.0000000000000002
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125500000,125510000,1.0244406330818328
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125510000,125520000,1.067981641116407
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125520000,125530000,1.0871129900296106
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125530000,125540000,1.0920735918610613
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125540000,125550000,1.0960497668604425
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125550000,125560000,1.0459180306503828
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125560000,125570000,1.151751437352903
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125570000,125580000,1.1864480670085193
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125580000,125590000,1.8553591244299619
PC3DM,periodic_interval,8,chr8,124000000,125600000,10000,125590000,125600000,1.1928567266733812
