cell_line,analysis_type,chrom,requested_chrom,region_start_bp,region_end_bp,resolution_bp,bin_start_bp,bin_end_bp,timing_s_phase_midpoint
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,124610000,124620000,2.6751146625745252
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,124620000,124630000,2.7108567796363694
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,124630000,124640000,2.7026601583231336
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,124640000,124650000,2.7605255773236808
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,124650000,124660000,2.7532233463382143
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,124660000,124670000,2.692849992490053
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,124670000,124680000,2.686152790883064
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,124680000,124690000,2.5698593019395943
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,124690000,124700000,2.7335199852273164
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,124700000,124710000,2.7064089067015598
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,124710000,124720000,2.738472362052419
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,124720000,124730000,2.7028155489540886
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,124730000,124740000,2.8114141574617504
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,124740000,124750000,2.5728154861555654
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,124750000,124760000,2.5538809547697303
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,124760000,124770000,2.5680941016696104
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,124770000,124780000,2.6735371674026998
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,124780000,124790000,2.65871200987926
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,124790000,124800000,2.64443312794211
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,124800000,124810000,2.6212596484324133
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,124810000,124820000,2.607572002231579
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,124820000,124830000,2.5904822340720517
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,124830000,124840000,2.664497043969171
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,124840000,124850000,2.7073471762234154
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,124850000,124860000,2.4551808130838824
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,124860000,124870000,2.5861651468305045
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,124870000,124880000,2.545360027821867
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,124880000,124890000,2.6491896175066003
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,124890000,124900000,2.5892950203193164
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,124900000,124910000,2.5866343478453118
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,124910000,124920000,2.6733509265347775
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,124920000,124930000,2.631641362883216
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,124930000,124940000,2.5909522022905773
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,124940000,124950000,2.5561758820396476
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,124950000,124960000,2.4989658618531636
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,124960000,124970000,2.5935935034152684
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,124970000,124980000,2.3945425886352454
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,124980000,124990000,2.4718174360872203
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,124990000,125000000,2.550590590244635
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125000000,125010000,2.4816265936359634
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125010000,125020000,2.403254334446158
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125020000,125030000,2.425175871130238
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125030000,125040000,2.4326989534016654
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125040000,125050000,2.344540050192536
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125050000,125060000,2.317378248495101
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125060000,125070000,2.2697482764117978
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125070000,125080000,2.2495016378467314
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125080000,125090000,2.2220501718480854
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125090000,125100000,2.214958045418246
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125100000,125110000,2.1907520857592964
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125110000,125120000,2.186366917760578
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125120000,125130000,2.1659412585830915
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125130000,125140000,2.0269467441290887
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125140000,125150000,2.0182175502814794
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125150000,125160000,1.8695455972211568
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125160000,125170000,1.868587571920755
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125170000,125180000,1.7341837004226752
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125180000,125190000,1.740057136661954
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125190000,125200000,1.7683990097282967
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125200000,125210000,1.6698234127162552
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125210000,125220000,1.67344822713898
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125220000,125230000,1.7013211231528154
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125230000,125240000,1.5605534746552638
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125240000,125250000,1.5095688584558773
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125250000,125260000,1.470223738075335
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125260000,125270000,1.5005302157445197
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125270000,125280000,1.2961410493537895
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125280000,125290000,1.3766096364099891
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125290000,125300000,1.216229814975216
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125300000,125310000,1.3089887420947346
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125310000,125320000,1.1366095691856835
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125320000,125330000,1.0907217268716103
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125330000,125340000,1.1029129162845384
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125340000,125350000,1.0000000000000002
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125350000,125360000,1.000000000000003
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125360000,125370000,1.0000000000000002
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125370000,125380000,1.0000000000000027
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125380000,125390000,1.0000000000000002
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125390000,125400000,1.00000000000001
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125400000,125410000,1.0000000000000007
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125410000,125420000,1.0000000000000002
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125420000,125430000,1.0000000000000009
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125430000,125440000,1.0000000000000013
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125440000,125450000,1.0000000000000002
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125450000,125460000,1.0138120717387151
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125460000,125470000,1.0961308375748
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125470000,125480000,1.2130248716464527
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125480000,125490000,1.1994637810224829
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125490000,125500000,1.1150835737004097
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125500000,125510000,1.1774033979347072
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125510000,125520000,1.1170578033784317
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125520000,125530000,1.1674140582263313
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125530000,125540000,1.2259479656536652
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125540000,125550000,1.1584235583238838
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125550000,125560000,1.1497644078495832
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125560000,125570000,1.252749919739506
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125570000,125580000,1.3156442526199457
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125580000,125590000,1.8208238736798539
RPE1,periodic_interval,8,chr8,124000000,125600000,10000,125590000,125600000,1.4041617213551802
