cell_line,analysis_type,chrom,requested_chrom,region_start_bp,region_end_bp,resolution_bp,bin_start_bp,bin_end_bp,timing_s_phase_midpoint
HSR,periodic_interval,8,chr8,128800000,130400000,10000,129820000,129830000,1.4873361623302932
HSR,periodic_interval,8,chr8,128800000,130400000,10000,129830000,129840000,1.5326983497600752
HSR,periodic_interval,8,chr8,128800000,130400000,10000,129840000,129850000,1.4628007857021754
HSR,periodic_interval,8,chr8,128800000,130400000,10000,129850000,129860000,1.5990292837633477
HSR,periodic_interval,8,chr8,128800000,130400000,10000,129860000,129870000,1.593327438192519
HSR,periodic_interval,8,chr8,128800000,130400000,10000,129870000,129880000,1.4473284010680845
HSR,periodic_interval,8,chr8,128800000,130400000,10000,129880000,129890000,1.5014591222092968
HSR,periodic_interval,8,chr8,128800000,130400000,10000,129890000,129900000,1.5523267399694594
HSR,periodic_interval,8,chr8,128800000,130400000,10000,129900000,129910000,1.6139249773312554
HSR,periodic_interval,8,chr8,128800000,130400000,10000,129910000,129920000,1.555899839933554
HSR,periodic_interval,8,chr8,128800000,130400000,10000,129920000,129930000,1.4856312030688619
HSR,periodic_interval,8,chr8,128800000,130400000,10000,129930000,129940000,1.593788409558868
HSR,periodic_interval,8,chr8,128800000,130400000,10000,129940000,129950000,1.5814827175668302
HSR,periodic_interval,8,chr8,128800000,130400000,10000,129950000,129960000,1.482413036394301
HSR,periodic_interval,8,chr8,128800000,130400000,10000,129960000,129970000,1.5622226056063533
HSR,periodic_interval,8,chr8,128800000,130400000,10000,129970000,129980000,1.475641497220509
HSR,periodic_interval,8,chr8,128800000,130400000,10000,129980000,129990000,1.4388705991291662
HSR,periodic_interval,8,chr8,128800000,130400000,10000,129990000,130000000,1.4699827170147168
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130000000,130010000,1.3157497434391445
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130010000,130020000,1.2616931940968956
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130020000,130030000,1.2577629292180912
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130030000,130040000,1.2154961933887216
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130040000,130050000,1.347539163151048
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130050000,130060000,1.3508681134728058
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130060000,130070000,1.328715606576112
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130070000,130080000,1.442294353415293
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130080000,130090000,1.555471668337071
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130090000,130100000,1.5574089825400694
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130100000,130110000,1.5691789033476597
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130110000,130120000,1.7411201181984
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130120000,130130000,1.7826798788722862
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130130000,130140000,1.8638158508169982
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130140000,130150000,1.8747843494263667
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130150000,130160000,1.9430007885782474
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130160000,130170000,1.821720157642637
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130170000,130180000,1.869410748739949
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130180000,130190000,2.0188893194611945
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130190000,130200000,2.010416967406159
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130200000,130210000,2.0527232803607256
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130210000,130220000,2.016039520960623
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130220000,130230000,2.0316584370542707
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130230000,130240000,2.0289625454483313
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130240000,130250000,2.1349271937069667
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130250000,130260000,2.061059280320476
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130260000,130270000,2.165947513290701
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130270000,130280000,2.203209503050322
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130280000,130290000,2.1742209719443624
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130290000,130300000,2.2383302595922006
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130300000,130310000,2.2744585811610887
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130310000,130320000,2.3278521135097394
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130320000,130330000,2.2738645956301817
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130330000,130340000,2.249833154508437
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130340000,130350000,2.3217798838328587
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130350000,130360000,2.316031811631762
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130360000,130370000,2.2705846419682105
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130370000,130380000,2.264331694906151
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130380000,130390000,2.193896815569613
HSR,periodic_interval,8,chr8,128800000,130400000,10000,130390000,130400000,2.317237311741737
