cell_line,analysis_type,chrom,requested_chrom,region_start_bp,region_end_bp,resolution_bp,bin_start_bp,bin_end_bp,timing_s_phase_midpoint
RPE1,line_profile,1,chr1,0,248950000,10000,650000,660000,2.7445531161578205
RPE1,line_profile,1,chr1,0,248950000,10000,660000,670000,2.546010378982045
RPE1,line_profile,1,chr1,0,248950000,10000,670000,680000,2.640262751724472
RPE1,line_profile,1,chr1,0,248950000,10000,680000,690000,2.6234779528723178
RPE1,line_profile,1,chr1,0,248950000,10000,690000,700000,2.6721538854088345
RPE1,line_profile,1,chr1,0,248950000,10000,700000,710000,2.5164310947309545
RPE1,line_profile,1,chr1,0,248950000,10000,710000,720000,2.3417391738279743
RPE1,line_profile,1,chr1,0,248950000,10000,720000,730000,2.3940478413903206
RPE1,line_profile,1,chr1,0,248950000,10000,730000,740000,2.060614303924027
RPE1,line_profile,1,chr1,0,248950000,10000,740000,750000,2.2261670930676454
RPE1,line_profile,1,chr1,0,248950000,10000,750000,760000,2.1575973756375024
RPE1,line_profile,1,chr1,0,248950000,10000,760000,770000,1.9915860162613785
RPE1,line_profile,1,chr1,0,248950000,10000,770000,780000,2.1211320053195846
RPE1,line_profile,1,chr1,0,248950000,10000,780000,790000,2.3851337394363203
RPE1,line_profile,1,chr1,0,248950000,10000,790000,800000,2.9697140737708843
RPE1,line_profile,1,chr1,0,248950000,10000,800000,810000,1.663701177635677
RPE1,line_profile,1,chr1,0,248950000,10000,810000,820000,1.4373954765535089
RPE1,line_profile,1,chr1,0,248950000,10000,820000,830000,1.7107582059274562
RPE1,line_profile,1,chr1,0,248950000,10000,830000,840000,1.5808496168089037
RPE1,line_profile,1,chr1,0,248950000,10000,840000,850000,1.48035639627742
RPE1,line_profile,1,chr1,0,248950000,10000,850000,860000,1.5836074085180252
RPE1,line_profile,1,chr1,0,248950000,10000,860000,870000,1.273354061707285
RPE1,line_profile,1,chr1,0,248950000,10000,870000,880000,1.3906430096073954
RPE1,line_profile,1,chr1,0,248950000,10000,880000,890000,1.5789903470629065
RPE1,line_profile,1,chr1,0,248950000,10000,890000,900000,1.0590071349598988
RPE1,line_profile,1,chr1,0,248950000,10000,900000,910000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,910000,920000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,920000,930000,1.0000000000000886
RPE1,line_profile,1,chr1,0,248950000,10000,930000,940000,1.0000000000000535
RPE1,line_profile,1,chr1,0,248950000,10000,940000,950000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,950000,960000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,960000,970000,1.0000000000000158
RPE1,line_profile,1,chr1,0,248950000,10000,970000,980000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,980000,990000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,990000,1000000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1000000,1010000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1010000,1020000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1020000,1030000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1030000,1040000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1040000,1050000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1050000,1060000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1060000,1070000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1070000,1080000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1080000,1090000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1090000,1100000,1.0000000000000013
RPE1,line_profile,1,chr1,0,248950000,10000,1100000,1110000,1.0000000000002125
RPE1,line_profile,1,chr1,0,248950000,10000,1110000,1120000,1.0000000000000022
RPE1,line_profile,1,chr1,0,248950000,10000,1120000,1130000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1130000,1140000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1140000,1150000,1.000000000000001
RPE1,line_profile,1,chr1,0,248950000,10000,1150000,1160000,1.0000000000000742
RPE1,line_profile,1,chr1,0,248950000,10000,1160000,1170000,1.000000000000021
RPE1,line_profile,1,chr1,0,248950000,10000,1170000,1180000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1180000,1190000,1.0311486890451529
RPE1,line_profile,1,chr1,0,248950000,10000,1190000,1200000,1.0000000000000044
RPE1,line_profile,1,chr1,0,248950000,10000,1200000,1210000,1.000000000000024
RPE1,line_profile,1,chr1,0,248950000,10000,1210000,1220000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1220000,1230000,1.0000000000000007
RPE1,line_profile,1,chr1,0,248950000,10000,1230000,1240000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1240000,1250000,1.0000000000000053
RPE1,line_profile,1,chr1,0,248950000,10000,1250000,1260000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1260000,1270000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1270000,1280000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1280000,1290000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1290000,1300000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1300000,1310000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1310000,1320000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1320000,1330000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1330000,1340000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1340000,1350000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1350000,1360000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1360000,1370000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1370000,1380000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1380000,1390000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1390000,1400000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1400000,1410000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1410000,1420000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1420000,1430000,1.00000000000001
RPE1,line_profile,1,chr1,0,248950000,10000,1430000,1440000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1440000,1450000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1450000,1460000,1.0000000000000004
RPE1,line_profile,1,chr1,0,248950000,10000,1460000,1470000,1.0000000000000007
RPE1,line_profile,1,chr1,0,248950000,10000,1470000,1480000,1.0000000000000013
RPE1,line_profile,1,chr1,0,248950000,10000,1480000,1490000,1.0000000000000004
RPE1,line_profile,1,chr1,0,248950000,10000,1490000,1500000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1500000,1510000,1.0000000000000007
RPE1,line_profile,1,chr1,0,248950000,10000,1510000,1520000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1520000,1530000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1530000,1540000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1540000,1550000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1550000,1560000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1560000,1570000,1.0000000000000007
RPE1,line_profile,1,chr1,0,248950000,10000,1570000,1580000,1.0000000000002451
RPE1,line_profile,1,chr1,0,248950000,10000,1580000,1590000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1590000,1600000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1600000,1610000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1610000,1620000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1620000,1630000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1630000,1640000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1640000,1650000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1650000,1660000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1660000,1670000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1670000,1680000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1680000,1690000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1690000,1700000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1700000,1710000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1710000,1720000,1.0000000000000095
RPE1,line_profile,1,chr1,0,248950000,10000,1720000,1730000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1730000,1740000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1740000,1750000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1750000,1760000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1760000,1770000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1770000,1780000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1780000,1790000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1790000,1800000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1800000,1810000,1.000000000000004
RPE1,line_profile,1,chr1,0,248950000,10000,1810000,1820000,1.0000000000000009
RPE1,line_profile,1,chr1,0,248950000,10000,1820000,1830000,1.000000000000003
RPE1,line_profile,1,chr1,0,248950000,10000,1830000,1840000,1.000000000000004
RPE1,line_profile,1,chr1,0,248950000,10000,1840000,1850000,1.0000000000000007
RPE1,line_profile,1,chr1,0,248950000,10000,1850000,1860000,1.0000000000000138
RPE1,line_profile,1,chr1,0,248950000,10000,1860000,1870000,1.0000000000000009
RPE1,line_profile,1,chr1,0,248950000,10000,1870000,1880000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1880000,1890000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1890000,1900000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,1900000,1910000,1.0000000000000024
RPE1,line_profile,1,chr1,0,248950000,10000,1910000,1920000,1.0000000000000009
RPE1,line_profile,1,chr1,0,248950000,10000,1920000,1930000,1.1108567108850724
RPE1,line_profile,1,chr1,0,248950000,10000,1930000,1940000,1.2444467526099252
RPE1,line_profile,1,chr1,0,248950000,10000,1940000,1950000,1.056655201510015
RPE1,line_profile,1,chr1,0,248950000,10000,1950000,1960000,1.0823013174291378
RPE1,line_profile,1,chr1,0,248950000,10000,1960000,1970000,1.534703531092763
RPE1,line_profile,1,chr1,0,248950000,10000,1970000,1980000,1.508390869204596
RPE1,line_profile,1,chr1,0,248950000,10000,1980000,1990000,1.4755640073129503
RPE1,line_profile,1,chr1,0,248950000,10000,1990000,2000000,1.3998493205747875
RPE1,line_profile,1,chr1,0,248950000,10000,2000000,2010000,1.5085331966533053
RPE1,line_profile,1,chr1,0,248950000,10000,2010000,2020000,1.6891876454331645
RPE1,line_profile,1,chr1,0,248950000,10000,2020000,2030000,1.6118706206348101
RPE1,line_profile,1,chr1,0,248950000,10000,2030000,2040000,1.6232535698001451
RPE1,line_profile,1,chr1,0,248950000,10000,2040000,2050000,1.7174459162540494
RPE1,line_profile,1,chr1,0,248950000,10000,2050000,2060000,1.6787544543291206
RPE1,line_profile,1,chr1,0,248950000,10000,2060000,2070000,1.5213447516579917
RPE1,line_profile,1,chr1,0,248950000,10000,2070000,2080000,1.5926962641301734
RPE1,line_profile,1,chr1,0,248950000,10000,2080000,2090000,1.5523314217160866
RPE1,line_profile,1,chr1,0,248950000,10000,2090000,2100000,1.5950762943491603
RPE1,line_profile,1,chr1,0,248950000,10000,2100000,2110000,1.3906053062388712
RPE1,line_profile,1,chr1,0,248950000,10000,2110000,2120000,1.4667876684030354
RPE1,line_profile,1,chr1,0,248950000,10000,2120000,2130000,1.394696153578182
RPE1,line_profile,1,chr1,0,248950000,10000,2130000,2140000,1.2990214739169899
RPE1,line_profile,1,chr1,0,248950000,10000,2140000,2150000,1.2149924822706075
RPE1,line_profile,1,chr1,0,248950000,10000,2150000,2160000,1.1870583437781623
RPE1,line_profile,1,chr1,0,248950000,10000,2160000,2170000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,2170000,2180000,1.000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,2180000,2190000,1.0000000000000007
RPE1,line_profile,1,chr1,0,248950000,10000,2190000,2200000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,2200000,2210000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,2210000,2220000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,2220000,2230000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,2230000,2240000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,2240000,2250000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,2250000,2260000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,2260000,2270000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,2270000,2280000,1.000000000000106
RPE1,line_profile,1,chr1,0,248950000,10000,2280000,2290000,1.0000000000000033
RPE1,line_profile,1,chr1,0,248950000,10000,2290000,2300000,1.0147682331736123
RPE1,line_profile,1,chr1,0,248950000,10000,2300000,2310000,1.1847325179338541
RPE1,line_profile,1,chr1,0,248950000,10000,2310000,2320000,1.0000000000000016
RPE1,line_profile,1,chr1,0,248950000,10000,2320000,2330000,1.0833553134518301
RPE1,line_profile,1,chr1,0,248950000,10000,2330000,2340000,1.1952166728275
RPE1,line_profile,1,chr1,0,248950000,10000,2340000,2350000,1.2056993928972923
RPE1,line_profile,1,chr1,0,248950000,10000,2350000,2360000,1.2005708737939405
RPE1,line_profile,1,chr1,0,248950000,10000,2360000,2370000,1.3069647000520763
RPE1,line_profile,1,chr1,0,248950000,10000,2370000,2380000,1.2338387364636167
RPE1,line_profile,1,chr1,0,248950000,10000,2380000,2390000,1.35827975660103
RPE1,line_profile,1,chr1,0,248950000,10000,2390000,2400000,1.2714453783991773
RPE1,line_profile,1,chr1,0,248950000,10000,2400000,2410000,1.3928061357604464
RPE1,line_profile,1,chr1,0,248950000,10000,2410000,2420000,1.3482042887859567
RPE1,line_profile,1,chr1,0,248950000,10000,2420000,2430000,1.2607810631751957
RPE1,line_profile,1,chr1,0,248950000,10000,2430000,2440000,1.2131393035216378
RPE1,line_profile,1,chr1,0,248950000,10000,2440000,2450000,1.2016869859712824
RPE1,line_profile,1,chr1,0,248950000,10000,2450000,2460000,1.6564052351640886
RPE1,line_profile,1,chr1,0,248950000,10000,2460000,2470000,
RPE1,line_profile,1,chr1,0,248950000,10000,2470000,2480000,
RPE1,line_profile,1,chr1,0,248950000,10000,2480000,2490000,1.1611032685096543
RPE1,line_profile,1,chr1,0,248950000,10000,2490000,2500000,
RPE1,line_profile,1,chr1,0,248950000,10000,2500000,2510000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,2510000,2520000,
RPE1,line_profile,1,chr1,0,248950000,10000,2520000,2530000,3.3998660449842517
RPE1,line_profile,1,chr1,0,248950000,10000,2530000,2540000,1.0000000000000002
RPE1,line_profile,1,chr1,0,248950000,10000,2540000,2550000,1.4156111708436288
RPE1,line_profile,1,chr1,0,248950000,10000,2550000,2560000,
RPE1,line_profile,1,chr1,0,248950000,10000,2560000,2570000,1.2048826924608824
RPE1,line_profile,1,chr1,0,248950000,10000,2570000,2580000,1.322593167821833
RPE1,line_profile,1,chr1,0,248950000,10000,2580000,2590000,1.225199753813086
RPE1,line_profile,1,chr1,0,248950000,10000,2590000,2600000,1.6992188431499105
RPE1,line_profile,1,chr1,0,248950000,10000,2600000,2610000,1.3998641397014575
RPE1,line_profile,1,chr1,0,248950000,10000,2610000,2620000,1.9315474346280483
RPE1,line_profile,1,chr1,0,248950000,10000,2620000,2630000,1.9626402999131276
RPE1,line_profile,1,chr1,0,248950000,10000,2630000,2640000,1.9351257162863658
RPE1,line_profile,1,chr1,0,248950000,10000,2640000,2650000,1.8862228357505457
RPE1,line_profile,1,chr1,0,248950000,10000,2650000,2660000,2.701183027800232
RPE1,line_profile,1,chr1,0,248950000,10000,2660000,2670000,2.832056024896682
RPE1,line_profile,1,chr1,0,248950000,10000,2670000,2680000,2.8555472066305585
RPE1,line_profile,1,chr1,0,248950000,10000,2680000,2690000,3.0243825764163814
RPE1,line_profile,1,chr1,0,248950000,10000,2690000,2700000,2.94135130035041
RPE1,line_profile,1,chr1,0,248950000,10000,2700000,2710000,3.0519035874304903
RPE1,line_profile,1,chr1,0,248950000,10000,2710000,2720000,
RPE1,line_profile,1,chr1,0,248950000,10000,2720000,2730000,
RPE1,line_profile,1,chr1,0,248950000,10000,2730000,2740000,
RPE1,line_profile,1,chr1,0,248950000,10000,2740000,2750000,2.8424386045959142
RPE1,line_profile,1,chr1,0,248950000,10000,2750000,2760000,2.9318491516502343
RPE1,line_profile,1,chr1,0,248950000,10000,2760000,2770000,3.1880244169805017
RPE1,line_profile,1,chr1,0,248950000,10000,2770000,2780000,3.1981103086384706
RPE1,line_profile,1,chr1,0,248950000,10000,2780000,2790000,3.17447080794458
RPE1,line_profile,1,chr1,0,248950000,10000,2790000,2800000,3.3853968541891453
RPE1,line_profile,1,chr1,0,248950000,10000,2800000,2810000,3.3395897123534843
RPE1,line_profile,1,chr1,0,248950000,10000,2810000,2820000,3.215076857627864
RPE1,line_profile,1,chr1,0,248950000,10000,2820000,2830000,3.227727898913117
RPE1,line_profile,1,chr1,0,248950000,10000,2830000,2840000,3.2527349243741983
RPE1,line_profile,1,chr1,0,248950000,10000,2840000,2850000,3.232971129451986
RPE1,line_profile,1,chr1,0,248950000,10000,2850000,2860000,3.2616737523132473
RPE1,line_profile,1,chr1,0,248950000,10000,2860000,2870000,3.2551887410611555
RPE1,line_profile,1,chr1,0,248950000,10000,2870000,2880000,3.2342120996553163
RPE1,line_profile,1,chr1,0,248950000,10000,2880000,2890000,3.2693475387312776
RPE1,line_profile,1,chr1,0,248950000,10000,2890000,2900000,3.2563910955055198
RPE1,line_profile,1,chr1,0,248950000,10000,2900000,2910000,3.2104012958985604
RPE1,line_profile,1,chr1,0,248950000,10000,2910000,2920000,3.2312766383214697
RPE1,line_profile,1,chr1,0,248950000,10000,2920000,2930000,3.1661161554042248
RPE1,line_profile,1,chr1,0,248950000,10000,2930000,2940000,3.2140927436371327
RPE1,line_profile,1,chr1,0,248950000,10000,2940000,2950000,3.124832418507292
RPE1,line_profile,1,chr1,0,248950000,10000,2950000,2960000,3.1471252398412877
RPE1,line_profile,1,chr1,0,248950000,10000,2960000,2970000,3.0055515632947674
RPE1,line_profile,1,chr1,0,248950000,10000,2970000,2980000,3.009389099634682
RPE1,line_profile,1,chr1,0,248950000,10000,2980000,2990000,3.0568822747716538
RPE1,line_profile,1,chr1,0,248950000,10000,2990000,3000000,2.9475916717898833
RPE1,line_profile,1,chr1,0,248950000,10000,3000000,3010000,3.01791290932288
RPE1,line_profile,1,chr1,0,248950000,10000,3010000,3020000,2.9601893633089684
RPE1,line_profile,1,chr1,0,248950000,10000,3020000,3030000,2.9095284489278876
RPE1,line_profile,1,chr1,0,248950000,10000,3030000,3040000,2.9095798089690597
RPE1,line_profile,1,chr1,0,248950000,10000,3040000,3050000,2.9402146916067684
RPE1,line_profile,1,chr1,0,248950000,10000,3050000,3060000,2.892390315059572
RPE1,line_profile,1,chr1,0,248950000,10000,3060000,3070000,2.8627091919319625
RPE1,line_profile,1,chr1,0,248950000,10000,3070000,3080000,2.9309545577890557
RPE1,line_profile,1,chr1,0,248950000,10000,3080000,3090000,2.9018200892186337
RPE1,line_profile,1,chr1,0,248950000,10000,3090000,3100000,2.972206876707045
RPE1,line_profile,1,chr1,0,248950000,10000,3100000,3110000,2.937283907300894
RPE1,line_profile,1,chr1,0,248950000,10000,3110000,3120000,2.9886491326110423
RPE1,line_profile,1,chr1,0,248950000,10000,3120000,3130000,2.940951324885526
RPE1,line_profile,1,chr1,0,248950000,10000,3130000,3140000,2.942333489625047
RPE1,line_profile,1,chr1,0,248950000,10000,3140000,3150000,2.9341849285376087
RPE1,line_profile,1,chr1,0,248950000,10000,3150000,3160000,2.8676252100012656
RPE1,line_profile,1,chr1,0,248950000,10000,3160000,3170000,2.9134899631965605
RPE1,line_profile,1,chr1,0,248950000,10000,3170000,3180000,2.778437666500272
RPE1,line_profile,1,chr1,0,248950000,10000,3180000,3190000,2.732893946623192
RPE1,line_profile,1,chr1,0,248950000,10000,3190000,3200000,2.717510659129274
RPE1,line_profile,1,chr1,0,248950000,10000,3200000,3210000,2.6281074093417693
RPE1,line_profile,1,chr1,0,248950000,10000,3210000,3220000,2.640006899922527
RPE1,line_profile,1,chr1,0,248950000,10000,3220000,3230000,2.602907057425704
RPE1,line_profile,1,chr1,0,248950000,10000,3230000,3240000,2.601580888660338
RPE1,line_profile,1,chr1,0,248950000,10000,3240000,3250000,2.626128463255717
RPE1,line_profile,1,chr1,0,248950000,10000,3250000,3260000,2.5968377079775182
RPE1,line_profile,1,chr1,0,248950000,10000,3260000,3270000,2.4464837310134393
RPE1,line_profile,1,chr1,0,248950000,10000,3270000,3280000,2.3822612313614857
RPE1,line_profile,1,chr1,0,248950000,10000,3280000,3290000,2.359997846644573
RPE1,line_profile,1,chr1,0,248950000,10000,3290000,3300000,2.365008719858103
RPE1,line_profile,1,chr1,0,248950000,10000,3300000,3310000,2.312433221045457
RPE1,line_profile,1,chr1,0,248950000,10000,3310000,3320000,2.1873561098945715
RPE1,line_profile,1,chr1,0,248950000,10000,3320000,3330000,2.258441845373308
RPE1,line_profile,1,chr1,0,248950000,10000,3330000,3340000,2.1282895599999607
RPE1,line_profile,1,chr1,0,248950000,10000,3340000,3350000,2.0917887969770477
RPE1,line_profile,1,chr1,0,248950000,10000,3350000,3360000,2.142699587225118
RPE1,line_profile,1,chr1,0,248950000,10000,3360000,3370000,1.9627393298576776
RPE1,line_profile,1,chr1,0,248950000,10000,3370000,3380000,1.9825011922752962
RPE1,line_profile,1,chr1,0,248950000,10000,3380000,3390000,1.8830426190224014
RPE1,line_profile,1,chr1,0,248950000,10000,3390000,3400000,1.7908267537765783
